"","GSM2550529_10SE2524.CEL.gz","GSM2550530_10SE2525.CEL.gz","GSM2550531_10SE2526.CEL.gz","GSM2550532_10SE2527.CEL.gz","GSM2550533_10SE2528.CEL.gz","GSM2550534_10SE2529.CEL.gz"
"Les.4954.1.A1_at",7.12904177596134,6.91712498194775,7.19817794043952,6.53281950945826,6.37781591004819,6.65370437971747
"Les.4954.1.S1_at",12.6129762556204,12.3348691092443,12.542682272771,12.2677691246246,12.0340721139387,12.2350130966226
"Les.4955.1.S1_at",10.2124867985168,9.80264775432464,10.0570069341678,9.52432589828838,9.28880744458283,9.54329961069453
"Les.4956.1.S1_at",8.58658612759447,8.55732912807987,8.61192268752812,8.71006161602247,8.60622444986647,8.94653777407522
"Les.4957.1.S1_at",11.8723664056593,11.7676884103289,11.9363211181156,11.2169457601905,11.1512235051569,10.8510275013071
"Les.4958.1.S1_at",8.01490684568473,7.52620276103118,7.74514692438113,7.62465301910613,7.55225948579121,7.60151915362032
"Les.4959.1.S1_at",8.03502568228111,8.27793685276691,8.38872997524161,8.38872997524161,8.9373264397674,8.57695116591342
"Les.496.1.A1_at",8.52285323126306,8.60117921074617,8.65714295627751,9.15473683634916,9.13038757227572,9.40826156529954
"Les.4960.1.S1_at",11.9333694610436,12.2452025887721,11.980260343573,12.2789040764812,12.570045714511,12.3587391355961
"Les.4961.1.S1_at",11.0159748764117,10.8606741202507,10.8477447254034,10.6750305323147,10.7926234530433,10.6402735019784
"Les.4962.1.S1_at",9.72107037729073,9.51003882703823,9.70649553740746,10.2396915394051,9.90571704929352,9.86937581853299
"Les.4963.1.S1_at",11.171358889136,11.3705337284078,11.4126365442355,11.7212644710919,11.7024755540994,11.9307790323698
"Les.4964.1.S1_at",10.8024682997887,9.84802836672224,10.6500275202031,10.2578885175728,9.84808580813039,9.93830719749898
"Les.4965.1.A1_at",5.15282315852357,5.37840687293772,5.34493816364696,5.38099092379984,5.51473546684569,5.6476675575611
"Les.4965.1.S1_at",9.28686857686361,9.05474328719747,9.19097995805893,9.21107362172435,9.26329983904117,9.17456552616192
"Les.4966.1.S1_at",5.77709358087184,5.56907081352783,5.63118390854873,5.70934685999486,5.58903769782398,5.76146443969093
"Les.4967.1.S1_at",9.19180252038277,9.04703634020133,9.12781159140028,9.44933967044032,9.45550157359672,9.71163155718018
"Les.4968.1.S1_s_at",8.38031992771954,9.02687681081604,8.6546951400124,9.34345892324305,9.6755834227855,9.43801749942248
"Les.4969.1.S1_at",9.37998111295203,9.47534363372674,9.24671527103574,8.61004762195381,8.98681357194057,8.54463938715762
"Les.497.1.S1_at",11.9900925763652,11.8067780014593,11.9465443900648,12.1589150738488,12.0241244050918,12.2937497835607
"Les.4970.1.S1_at",8.83783731810149,8.79301950269967,8.84434597729364,9.32606374667418,9.42023889349273,9.56690433345925
"Les.4971.1.S1_at",10.2889302564924,10.3411353668559,10.2788694760639,10.5065640895699,10.544809108773,10.6414929748649
"Les.4972.1.S1_at",8.42700326503473,8.22048447764349,8.39193008909976,8.34232483543998,8.04120932738419,8.33302101734715
"Les.4973.1.S1_at",10.1570171454557,10.0756975014937,10.1332026491671,9.89465932871839,9.91149484895734,9.78873878554565
"Les.4974.1.S1_at",9.55253326154316,9.42060883678795,9.33076546963336,8.81115891702946,9.23230960373299,8.71842979523504
"Les.4975.1.S1_at",8.45899221154587,8.24272009230372,8.33040617205996,8.40701177329724,8.54761525117503,8.04968572767827
"Les.4976.1.S1_at",4.29604639345183,4.31643122025066,4.34348219960867,4.29753730942647,4.32713034783255,4.38531480535311
"Les.4978.1.S1_at",9.87671032437211,8.91813617494942,9.51245761558506,8.45849775818668,8.35887631798457,8.28634656282036
"Les.4979.1.S1_at",8.8959821388289,8.59106082571713,8.87560653797194,9.01953400463493,9.06766264263969,9.10539906084225
"Les.4980.1.S1_at",8.46254494990876,9.08300509311621,8.53679558824401,9.07629133963852,9.50876172088659,8.84074884202203
"Les.4981.1.S1_at",8.01235613585726,7.8338666150807,7.64479609958249,8.27393629331277,8.45175188831979,7.78357901878387
"Les.4982.1.S1_at",5.56340981453646,5.88954856649436,5.62724212782889,5.67116854553012,5.60521066792372,5.89739522739496
"Les.4983.1.S1_at",11.6928274796146,11.2801624143469,11.5518837085708,11.2200489341308,10.8052357781472,11.2101186310487
"Les.4984.1.S1_at",3.8997151195211,3.88875941610024,3.86435890230773,3.6228895018813,3.7452647468193,3.86524342267984
"Les.4985.1.S1_at",7.59936721673661,7.14230898441841,7.40457310818844,7.34844392908283,7.07582277753864,7.15280425987003
"Les.4986.1.S1_at",12.2807276383244,12.4378767179114,12.3223879831867,11.4923342488307,12.2686270404528,11.2102253329701
"Les.4987.1.S1_at",10.7139236199801,10.7805071186159,10.6123614744691,10.4040189264866,10.5462743049035,10.7185411969662
"Les.4988.1.S1_at",5.93187691644197,5.56684194772582,5.95768601512161,5.89657996688472,6.08361165997719,5.47319183340818
"Les.4989.1.S1_at",9.66813503792312,9.71224397624403,9.63112653510577,9.68893694391873,9.73165760158742,9.78107804675293
"Les.499.1.A1_at",9.01416442460307,8.89269830632464,9.0274723063926,9.09390952779686,9.38088960084554,9.25054420174269
"Les.4990.1.S1_at",10.3599614690767,10.0683155642482,10.3267802469806,10.0223805378989,10.0972555986654,9.68244359564204
"Les.4991.1.S1_at",10.3214213126996,10.3102106881224,10.388624272201,10.2425404519361,10.0812187407075,10.4529893831844
"Les.4992.1.S1_at",11.3097160593711,11.2308570843607,11.2833413710484,11.2250800912025,11.2050608584684,10.8445300410554
"Les.4993.1.S1_at",6.80423606746749,7.09028777080122,7.11256306019245,7.65702139596533,6.93240490036164,7.63275377228455
"Les.4994.1.S1_at",9.34143034890061,9.61228383715922,9.36625202445378,9.69336215050025,9.84791195457665,9.797105931015
"Les.4995.1.S1_at",13.8936236671305,13.9698544210168,13.8665996994827,13.525618831692,13.8043734381396,13.3048191589443
"Les.4996.1.S1_at",8.11118933391441,8.29777984792278,8.43752626099112,8.28258803042261,8.41669346658497,7.93264837836355
"Les.4997.1.S1_at",4.21073970663841,3.99675695333631,4.35597912691483,4.51034226548717,4.25297859010875,4.67893925036341
"Les.4998.1.S1_at",3.97133511844749,4.05026187162209,4.00859721951374,4.01021766576004,3.94150335477594,3.74809229257358
"Les.4999.1.A1_at",3.93365925533086,3.74831944017861,3.70457284352334,3.75911691169396,3.69304787112952,3.85855110449498
"Les.4999.1.S1_at",4.75988182783099,4.31854953491891,4.48324900456742,4.76407566823469,4.45667416636905,5.24537802116636
"Les.5.1.S1_a_at",7.39300806081683,7.3455077469058,7.17958957783755,7.60084023909793,7.49189641622211,7.43478912186421
"Les.50.1.S1_at",8.46189005963045,8.58167916713718,8.43003000854644,9.12095574211977,9.31512605621007,8.78131129992373
"Les.500.1.S1_s_at",9.38100482386008,9.43329607952021,9.37797343048136,9.08487359522456,9.25262609089516,9.0208923386629
"Les.500.2.A1_s_at",3.61637657751513,3.54221637271696,3.45159941675591,3.54291086191102,3.53071261185447,3.6500141853195
"Les.5000.1.S1_at",9.62668395175678,9.91412621161837,9.63614211514098,9.46741955923899,9.96715220379922,9.58193250039943
"Les.5001.1.S1_at",7.6800075343482,7.97534282552807,7.76036610652541,8.32328787533171,8.27864683641592,8.42050929896964
"Les.5002.1.S1_at",7.39121062184909,7.17810076276077,7.22787147485539,7.29187181905842,7.344372357697,7.4661404276561
"Les.5003.1.S1_at",10.0390686358378,10.1360731705583,10.1490711938854,10.3186712896084,10.5472652670418,10.3959005935456
"Les.5004.1.S1_at",6.49820351291741,6.47687308198435,6.37676943284234,6.60557042820495,6.66103631911383,6.75239179427843
"Les.5005.1.S1_at",9.01297159020853,8.86975182593392,9.1515693786441,9.60223057797857,9.21626380572091,9.46607219163192
"Les.5006.1.S1_at",6.22819594647648,5.62307079748807,5.75265208237289,5.9333301973723,5.53789363317185,5.94072743998101
"Les.5007.1.S1_at",10.2421851875322,10.3168821994982,10.4076763676776,10.7293274472749,10.5817632840403,10.9004326243849
"Les.5008.1.S1_at",9.56580202733773,9.50678677630605,9.65611164869552,9.74593799395967,9.60720074859965,9.81282211555935
"Les.5009.1.S1_at",10.0729243638979,10.0285399198776,9.87464316417377,9.60299071629253,9.77198660833396,9.5705746263984
"Les.501.1.A1_a_at",9.24953594907456,9.12834244802906,9.04994221061468,9.08866959177832,8.98023207978431,8.96461039452752
"Les.501.2.A1_at",9.37340132068058,9.2920559803987,9.26595788588917,9.15127616224065,9.24048289645965,9.21287254546459
"Les.5010.1.S1_at",4.27296446132228,4.64906484419122,4.62666003691109,4.11894412562405,4.4318373616694,4.42548663381887
"Les.5011.1.S1_at",9.82440500693796,9.93174642978956,10.0411025132523,9.1933826502062,9.6883849893078,9.42657744967559
"Les.5012.1.S1_at",8.78234704426162,8.61922562927112,8.76034538793444,8.3649829495998,9.49878424830721,8.26738433047142
"Les.5013.1.S1_at",9.58770141509895,9.60348991892213,9.65294303030753,10.1048326227562,9.8788143081503,10.2671392363873
"Les.5014.1.S1_at",10.7040914922546,10.5300585666989,10.6279504740319,10.3552376648359,10.2912188218722,10.2834261179524
"Les.5015.1.S1_at",12.6555235433275,13.0864903116448,13.2353184784189,13.1149842235001,13.0733142736236,13.0586270118406
"Les.5016.1.S1_at",10.441832808856,10.354819039424,10.375602401691,10.3723530215051,10.0809421937917,10.2170601933792
"Les.5017.1.A1_at",6.66487951308147,6.9050096278434,6.63876975136798,7.14180596713401,7.29279301001832,7.57780091971189
"Les.5017.1.S1_at",5.3291990298501,5.5246108355916,5.68522700896303,5.94269157133838,5.81851730827597,6.31247736908125
"Les.5018.1.S1_at",9.80161070443117,9.82249795531796,9.78473707003291,9.99220106000059,9.93954565303113,10.0148410980971
"Les.5019.1.S1_at",7.04832905148435,7.15874667288919,7.27758206916028,7.28065518638277,6.92485066528339,7.39627596150519
"Les.502.1.S1_at",9.89230111157818,10.0102210604457,9.99667018467053,10.2026798856637,10.0686717576187,10.2153037055892
"Les.502.2.S1_at",10.627475842369,10.6805338396549,10.7240777755857,10.8869726025802,10.8760727768323,11.0816043052297
"Les.502.3.A1_at",8.78325321220058,8.43449433663824,8.55530176597548,8.58898384608557,8.84382023354262,8.88876906687241
"Les.5020.1.S1_at",11.3570461802063,11.1568831257869,11.3488262435405,11.2772244142005,11.2262773960234,11.3015340453421
"Les.5021.1.S1_at",9.84768555911325,9.89023614868668,9.91582734607234,10.872764252212,9.86986358662426,11.0513923125479
"Les.5022.1.S1_at",10.3666755992167,10.763705506883,10.4785867898214,10.5619125663847,10.594935984531,10.722259666292
"Les.5023.1.S1_at",10.4788517345988,10.382872118522,10.5468891785739,10.419245274643,10.5585139880523,10.432905530488
"Les.5024.1.S1_at",5.82312312273042,5.48456459905658,6.42879459963157,6.45507650630461,6.40424723287721,6.27655082875312
"Les.5025.1.S1_at",10.4836602848132,10.5520989272686,10.4021357610863,10.3531114090574,10.3657035731018,10.5126405685369
"Les.5026.1.S1_at",9.00994816340523,8.72958644785085,8.88066121951189,8.8601060390233,8.71145692199167,8.82750780027724
"Les.5027.1.S1_at",10.5332234709371,10.7348873321017,10.6411607846003,10.6571064421783,10.8090855619478,10.4584853809896
"Les.5028.1.A1_at",6.04695517372321,6.61464984679851,6.43908685881298,6.41189023803723,6.34506762391029,6.68203167259307
"Les.5028.1.S1_at",10.5844830749385,11.2878149522762,10.9887716815511,11.1733094707437,11.1330594894597,11.4437251173839
"Les.5029.1.S1_at",10.7170320636251,11.0073814822276,10.7946227246314,10.4861659889505,10.8521416612885,10.4776194432513
"Les.503.1.A1_at",5.53739457061655,5.53951924030017,5.39354867560646,5.47574690365478,5.68378250240247,5.80462814765449
"Les.5030.1.S1_at",4.24827792628754,4.49650874178081,4.20588649457171,3.87753856656229,3.88812443202636,3.77376383570991
"Les.5031.1.S1_at",8.67149330268645,8.57691403454355,8.64610072716996,8.61085299885961,8.6708721777344,8.84203455311759
"Les.5032.1.S1_at",8.54363540857153,7.99251972122687,8.13768439004373,8.20601137579346,8.10674235253452,7.76666488094445
"Les.5033.1.S1_at",9.20774945300447,8.99774383967948,9.26526700750244,9.23812897005208,8.95278949902341,9.15726580499788
"Les.5034.1.S1_at",7.8535993321397,7.93787398722482,7.82509079376398,7.86622908714916,7.89519847607478,7.92414629657365
"Les.5035.1.S1_at",8.57058978068678,8.45666757372922,8.64133368372448,9.65039579274787,9.09838628224622,9.7655933756312
"Les.5036.1.S1_at",7.89470667771388,8.09316475208845,7.95353912640035,8.38598448152188,8.32980916826343,8.43516720712063
"Les.5037.1.S1_at",10.6200400373469,10.8607464432894,10.6743527324987,11.0256669685866,10.9715372482242,11.2852066537815
"Les.5038.1.S1_at",9.14288562343511,9.4474206616397,9.49445112369567,10.2448534177865,10.0407492999695,10.4736012452953
"Les.5039.1.S1_at",5.81738179211822,5.39571936810339,5.50832758742257,6.06925487482942,5.50323745559401,5.77593604021767
"Les.504.1.A1_at",8.64142275365694,8.7713834607184,8.5898970217479,9.4064910861722,9.44570569913537,9.59830296233884
"Les.5040.1.S1_at",11.8373191453034,11.9136874749363,11.7457728048411,11.6457170995994,11.7980883596893,11.5856251397363
"Les.5041.1.S1_at",8.96066083735293,8.28149025519369,8.56846751317788,8.84053270979269,8.4579330494587,8.50955035619161
"Les.5042.1.S1_at",9.41097070213517,9.48515825555753,9.48982482023365,9.30240533279097,9.523191886366,9.396477881917
"Les.5043.1.S1_at",10.9034960537564,10.7048302680855,10.9763877642449,11.1054510309507,10.9161042961943,11.1687545219755
"Les.5044.1.S1_at",11.220165291033,11.6898786004891,11.812057784079,12.4552896580976,12.2545489062617,12.8121366679741
"Les.5045.1.S1_at",10.4171534532588,10.6118141765597,10.5169815565042,10.8096917675217,10.9248878227653,10.8826401489815
"Les.5046.1.S1_at",10.1636092882353,9.94568902755201,10.101433107786,9.87619187520751,9.83451317490522,9.8136101891232
"Les.5047.1.S1_at",10.4571634972206,10.2056037022005,10.2614679554752,9.84632474202415,9.55150198836958,9.76088060515119
"Les.5048.1.S1_at",10.4645129657181,10.2322574942039,10.3833096108851,9.8924940792279,9.97860704267118,9.96524291871136
"Les.5049.1.S1_at",4.26424513942143,4.15714830919546,4.16006598741953,4.04564946921685,4.29920672081073,4.0448389412462
"Les.505.1.S1_at",10.5638445941008,10.3425581056722,10.5691452458754,10.3907439763173,10.3005658623801,10.3958317806696
"Les.5050.1.S1_at",6.9347739621541,6.96007432910187,7.08250233004634,7.57338956120493,7.29550561978271,7.2639208469109
"Les.5051.1.S1_at",6.72407575400185,7.49473004359828,6.38249319362659,7.28678179265333,7.4610771251538,7.3572695127197
"Les.5052.1.S1_at",4.40166913697112,4.31918992263074,4.24438914184222,4.25324878611005,4.21949976576458,4.4078379921497
"Les.5053.1.S1_at",8.1333230416656,8.05528428530605,8.04827444463351,7.7192071982419,7.71041024598253,7.7164251845102
"Les.5054.1.S1_at",4.43593365237243,4.46457768015115,4.63892865216917,4.39307531246835,4.64975542601163,4.55796646640626
"Les.5055.1.S1_at",9.37186750841862,8.75498141591616,8.85839930740239,9.24261107403575,9.3707024834333,8.8807450784106
"Les.5056.1.S1_a_at",5.39120210008916,6.14899823210029,5.93148064483524,5.64024515097624,5.87353100194853,6.414262523185
"Les.5056.1.S1_x_at",4.85661507195306,5.51546795843,5.23074178866016,5.13593162199444,4.98578501140166,5.61621320953804
"Les.5057.1.S1_at",7.59787811374054,8.32594877160242,8.27424611254439,6.55865260133695,8.24734935646164,6.28483422687508
"Les.5058.1.S1_at",9.68968557352387,9.85305848522935,9.65073552251512,9.10717496157146,10.1036716750772,8.94850757717554
"Les.5059.1.S1_at",8.12858225968574,8.01090140687275,8.21748108608111,8.0766473397779,7.64127863892183,8.14194074758138
"Les.506.1.A1_at",12.0679324457252,11.863630012538,11.6207601710938,11.7191254824841,12.2835866528173,12.2183992966531
"Les.5060.1.S1_at",8.34730657938527,8.48249559926425,8.47962799503609,8.81792289456312,8.56593180572177,8.97340231236947
"Les.5061.1.S1_at",10.0386684617671,9.90979206222849,9.87134245716661,9.60564175477104,9.5876772651225,9.56065360333298
"Les.5062.1.S1_at",8.243652860943,8.52661859832134,8.36253369881423,8.8113192598024,8.43953184517066,8.77131535251099
"Les.5063.1.S1_at",9.96270043803895,10.3048846306391,10.1533698340646,9.71541109789409,10.0719712131714,10.0883328940218
"Les.5064.1.S1_at",11.2964956485331,11.3533170990045,11.2050202566865,11.4949319795404,11.4552250894427,11.8420728895994
"Les.5065.1.S1_at",9.38008328303293,9.52521075863591,9.47067581829715,8.93042963580733,9.37526872922328,8.89945873724183
"Les.5066.1.S1_at",10.1118588852837,10.1790509970501,10.1745582966772,10.4322506869935,10.2393607649632,10.6074602702658
"Les.5067.1.S1_at",9.34129863136732,8.54722748768835,9.77361832187075,10.1213286106558,8.8628254314672,10.0290607160856
"Les.5068.1.S1_at",9.6359621286548,9.91595442329437,9.72018933829042,9.97448386683604,9.96296887612785,9.99021036154265
"Les.5069.1.S1_at",8.19025631463259,7.40784932568375,7.70603424100805,8.03250478116855,7.50214369851066,8.24700315459992
"Les.507.1.S1_at",10.1206762683292,9.74421922818362,9.9500481615482,9.76787129636204,9.55466329257246,9.33524042765734
"Les.507.2.A1_at",9.77479942181373,9.39448138108228,9.45336765063906,9.06505005522512,9.00711030543069,8.88871371362091
"Les.5070.1.S1_at",11.8480002902247,12.0861237893093,11.9278066916295,11.8710972338231,11.8683218985302,11.8284168460692
"Les.5071.1.S1_a_at",12.7569404941329,12.738956180393,12.6306099187292,12.7500266826695,12.7975551850803,12.880050092844
"Les.5072.1.S1_at",6.85107096057261,7.24603961222587,6.56129523824494,6.85415037949429,6.78095132616273,6.97420539300354
"Les.5073.1.S1_at",8.32460890896158,8.28003195080893,8.27719962335662,7.96471728859048,8.11902508794799,7.77915602812024
"Les.5074.1.S1_at",8.23106701561641,8.10835720219664,8.403904940229,8.34070877431492,8.22384673565831,8.54809734381781
"Les.5075.1.S1_at",11.9604515584331,12.1376213176538,12.0488732292608,11.1837994924434,11.8717645631161,11.0805509555948
"Les.5076.1.S1_at",10.2920172901415,10.2809887163729,10.2634318991501,10.3410005797001,10.1549596853447,10.4374219637946
"Les.5077.1.S1_at",8.28568430079126,8.62686817851796,8.81017867168963,9.36184779006984,9.16070676309737,9.33477354991178
"Les.5078.1.S1_at",9.60862021465918,9.4998562422753,9.45721442222261,10.0152236553925,9.77310469568718,10.0707006583246
"Les.5079.1.S1_at",9.21902880039333,9.3449917706571,9.46289541414799,9.61257215892195,9.60298588462842,9.68826885301255
"Les.5080.1.S1_at",7.52989289181281,7.40787556250503,7.52665578904187,7.92444190530016,7.77452935750908,7.93209287426592
"Les.5081.1.S1_at",9.23657368950629,9.01201305755703,9.35947332926288,9.16203879282302,9.32164090907385,9.26358115044787
"Les.5082.1.S1_at",8.13206958690062,6.56795640103266,7.83490095905215,6.97656735927295,6.17429740416357,6.74245542446202
"Les.5083.1.S1_at",8.904029129618,8.57104468097289,8.72805456768408,8.67389210051942,8.43566998828348,8.69922166182954
"Les.5084.1.S1_at",10.1743593299845,10.0166144429204,10.0946523970723,10.496748591888,10.2096899201418,10.510034474069
"Les.5085.1.S1_at",8.56471505914393,8.26470815940857,8.52279655025016,8.44350121859939,8.45587650101345,8.25527184579947
"Les.5086.1.S1_at",10.9125047212447,10.7315366571259,10.9427233724363,11.3389366822452,10.6694236723998,11.4786929130649
"Les.5087.1.S1_at",10.0661927689537,9.97835637449505,10.1149140172507,10.2467024711285,10.0517397711969,10.2840154287642
"Les.5088.1.S1_at",8.72173549251962,8.67255937039821,8.54909664253348,8.77241792252901,8.78080600163155,8.77257276261411
"Les.5089.1.S1_at",9.64550922986095,9.54368278464079,9.62338057154649,9.43379565736494,9.54167981854369,9.29071288796875
"Les.5090.1.S1_at",11.1562497151279,11.5135458581339,11.4146962987234,11.6697301320889,11.7901996402633,11.9861639503919
"Les.5091.1.A1_at",3.86014840767862,4.43451863093281,4.26483833951546,4.2861386203972,4.25889341242624,4.6961303494572
"Les.5091.1.S1_at",6.24789906562317,6.92754271565456,6.34607912452193,7.44956818979578,6.96239576124712,7.61201742269264
"Les.5092.1.S1_at",8.09718204037277,7.82316270397689,7.9984978687036,7.47276846224959,7.23650432721202,7.32778866175563
"Les.5093.1.S1_at",3.74089221001485,3.57219514886616,3.71513910877778,3.69347817975592,3.66059989485804,3.62030794777293
"Les.5094.1.S1_at",4.0348334407789,4.55408143572518,4.09826882126646,3.97158680178477,4.08394994772539,3.94422664989977
"Les.5095.1.S1_at",9.54534576906792,9.74079069977645,9.71411112587761,10.0764001845528,9.88943713941489,10.0997628009606
"Les.5096.1.S1_at",9.11321914624722,9.47140533306704,8.5782215228303,8.6611399688632,8.25093579773803,9.27959143225574
"Les.5098.1.S1_at",10.981309359193,11.3788570328696,11.1371248694034,11.3510685250699,11.3700837288258,11.5304465285633
"Les.5099.1.S1_at",4.16086548649288,4.25152941479505,4.39743338860612,4.4079763320647,4.72496713311354,4.31019471479668
"Les.51.1.S1_at",8.24143292513828,7.50213949684023,7.85760275269251,7.83349257053048,7.03707001942831,7.65917217785359
"Les.510.1.A1_at",10.4696322107222,10.3363519508058,10.2983643239412,10.2955855646924,10.0396267379267,10.2872895776916
"Les.510.2.S1_at",7.8886556988774,7.83133260899348,7.86261432318836,7.66598500296216,7.36924514096907,7.48523474705787
"Les.510.3.S1_at",9.63445637102896,9.39151858063787,9.66131879071136,9.29416403121007,9.17650867627205,9.253738890224
"Les.5100.1.S1_at",9.31206384528313,9.8091153252585,9.38406549882523,9.51234783811724,9.88201816550172,9.54469070607294
"Les.5101.1.S1_at",7.64362455050041,7.6838805889205,7.28604789761484,7.59967403821859,7.47927455585289,7.60635652431636
"Les.5102.1.S1_at",8.47334344737729,8.602175489756,8.33388331115272,8.45656989034283,8.46573236038063,8.34940802320781
"Les.5103.1.S1_at",6.34761928563125,6.44472460079455,6.40033703056596,6.92803950585332,6.56936831506589,7.04100682124761
"Les.5104.1.S1_at",7.93495214191429,8.3037181679572,8.22490095809599,8.70270085673527,8.24522298345816,8.72902099819489
"Les.5105.1.S1_at",9.42794389594919,9.58983133685729,9.60994438831227,10.071484607446,9.85506913056837,10.1529146146112
"Les.5106.1.S1_at",4.68113126013923,4.68424302510321,4.81811319804231,4.47841424423746,4.53839215532865,4.40649078754542
"Les.5107.1.S1_at",8.74154371852002,8.70766263722529,8.63754177873275,8.50921499328363,8.63277009677793,8.58237643089734
"Les.5108.1.S1_at",9.85141268403975,9.87198967656724,9.87275777732698,10.3098121876703,10.3363558474183,10.327565462383
"Les.5109.1.S1_at",10.2023939005786,10.1306197306535,10.297937272827,10.4359229606109,10.3114009903137,10.5676125693961
"Les.5110.1.S1_at",8.62180203875157,8.37608409231537,8.67333892014955,8.31336537304121,8.51943726751087,8.28782242939538
"Les.5111.1.S1_at",8.30857440313959,8.20124481734832,8.15988177397307,8.37752640418617,8.43152947757942,8.55214693098226
"Les.5112.1.S1_at",6.57475554157937,6.94194024308687,6.54283515760007,5.61102455782842,6.35430728919264,5.29430807018232
"Les.5113.1.S1_at",9.36562401847556,9.1839722602813,9.27604454764818,9.41652278293077,9.30304114282752,9.28801989174598
"Les.5114.1.S1_at",8.15314255806076,7.99065687745417,8.14055419920223,8.10291715706039,8.39606782660983,7.53665639882231
"Les.5115.1.S1_at",11.0851281545621,11.2515552375753,11.2718333171755,10.9503502240268,10.9432238689774,11.0759033098159
"Les.5116.1.S1_at",10.6021095807627,10.524211461629,10.572168886297,10.5248461688286,10.3297944550269,10.524137409414
"Les.5117.1.A1_at",6.43871633634901,6.44814519621209,6.40845546814399,6.45854327680024,6.45677244345982,6.47714554852732
"Les.5117.1.S1_at",10.8644667248446,10.8909474596302,10.8645749106837,11.3931280706304,11.3055417894421,11.3131767785483
"Les.5118.1.A1_at",4.45154730986223,4.27535323559115,4.37965321889679,4.27781611876544,4.09402163076474,3.77697002015773
"Les.5118.1.S1_at",4.71743565731584,4.72750206617148,4.60484933202048,4.7610899566183,4.69751444057557,4.69050381376623
"Les.5119.1.S1_at",10.0618942065515,10.2825362627009,10.1504469919463,9.99663481163472,10.0393417899627,9.91830833554446
"Les.5120.1.S1_at",13.6219548513428,13.6784543995312,13.4973974683894,13.2221359655216,13.5681205500514,13.2156197661389
"Les.5121.1.S1_at",8.32985657207835,8.48577807358113,8.40790896844153,7.02305918781384,7.59423811007527,6.56938079511618
"Les.5122.1.S1_at",9.49347587440457,9.51267704712384,9.34310512320899,8.76093750248327,9.26825727326365,8.73841982426758
"Les.5123.1.S1_at",9.88558487069874,9.8643944182869,9.71796841164903,9.47322710417936,9.69899460105944,9.2775519465452
"Les.5124.1.S1_at",11.6544724887123,11.5384167289445,11.3183195592289,10.5652584387631,10.5570469101383,10.2375630586979
"Les.5125.1.S1_at",10.2962217202071,10.2907539297088,10.195947805471,10.5013906005692,10.5440572587068,10.5888406852948
"Les.5126.1.S1_at",9.3251165634349,9.86742858057453,9.36540509578059,10.2279289490314,9.91229953298957,11.1710162991352
"Les.5127.1.S1_at",12.9230058876713,12.7312152203394,12.9598862466339,12.6095683839027,12.411905900558,12.5501903133815
"Les.5128.1.S1_at",10.0871898806534,10.5843316331771,10.54782756108,11.0722474445467,10.9064794604912,11.3548039863412
"Les.5129.1.S1_at",7.67479092822578,7.63033671657232,7.81448582809164,8.30038538173553,8.35749712453512,8.97427900608282
"Les.513.1.S1_at",10.6096260600387,9.27065872177923,11.0049074322106,10.5867780535897,10.0366070927993,10.5670006017055
"Les.5130.1.S1_at",6.53202818028839,5.94587807630273,6.18985637382101,6.72073492986628,6.67974438678763,7.10543812038541
"Les.5131.1.S1_at",10.3934827298437,10.8166707825541,10.5958033368025,11.7389944188832,11.3914455342584,12.2279963479605
"Les.5132.1.S1_at",10.0204401843657,10.0711958199904,10.1184536994249,10.2178771515436,10.0225208018941,10.2994319546015
"Les.5133.1.S1_at",8.81996514440438,8.69917179940881,8.8808537913422,8.68271870930026,8.54274315417457,8.85060741563731
"Les.5134.1.S1_at",9.99788728119902,9.50472767625032,9.80919071504458,9.55403592368525,9.29670478607327,9.52578418401863
"Les.5135.1.S1_at",10.0765500417701,10.0676444789077,10.0107888392304,9.84466154808101,9.76008286046438,9.86404802277312
"Les.5136.1.S1_at",7.88108083656524,7.66297937717118,7.65813555531906,7.87153404401624,7.88133572065225,7.87705453847448
"Les.5137.1.S1_at",9.06530122032112,9.18555951771534,9.20041122738069,9.11105360603563,9.29925414057484,9.0877666302542
"Les.5138.1.S1_at",12.0074274005704,12.1964629100188,12.2152018320564,11.3836754027364,11.9036898700169,11.1190156472286
"Les.5139.1.S1_at",10.5366744186925,10.8738148634736,10.6406678212208,10.9156336396664,10.7780229260851,10.9017897494626
"Les.514.1.S1_at",12.7932411454514,12.8740005533537,12.7475600008273,12.1154324162227,12.6915326960227,11.5903381076678
"Les.5140.1.S1_at",9.69152159920461,9.56038860770965,9.77406535722891,9.7929969096768,9.69432329025301,9.7994994782906
"Les.5141.1.S1_at",9.85431991289167,9.83457153926692,9.85716509933487,9.49789305350724,9.70815495913562,9.46970181453414
"Les.5142.1.S1_at",9.07800845440947,9.20884652012068,9.27776799102117,9.41498774799043,9.06703846043335,9.5519735117435
"Les.5143.1.S1_at",10.0441700704675,9.99709198353641,10.0065858731273,9.89906657943337,9.95611165416498,9.81290651989909
"Les.5144.1.S1_at",11.0295190424649,10.8591215562409,10.9831118065087,10.8855324342407,10.9131364031775,10.7896727681641
"Les.5145.1.S1_at",10.4276959828553,10.6531148696248,10.8160757385554,10.3529570996208,10.4359257114964,10.2697825056767
"Les.5146.1.S1_at",9.56043441201276,9.80593534967972,9.64112679688519,8.30371731554628,8.50898803167362,7.87324655470016
